latency,type,dataset,third,N1,resp
3758341.8,42,NeoRec_2018-07-05_15-33-44,2,-3.371154,low
3758451,42,NeoRec_2018-07-05_15-33-44,3,10.06159,low
3758570.2,42,NeoRec_2018-07-05_15-33-44,3,0.4980899,low
3758686.4,42,NeoRec_2018-07-05_15-33-44,3,3.990711,low
3758766.6,42,NeoRec_2018-07-05_15-33-44,3,3.175207,low
3758864.8,42,NeoRec_2018-07-05_15-33-44,3,1.198825,low
3758981.3,42,NeoRec_2018-07-05_15-33-44,3,4.978874,low
3759071.7,42,NeoRec_2018-07-05_15-33-44,3,-6.255208,low
3759174.9,42,NeoRec_2018-07-05_15-33-44,3,-9.175265,low
3759279.1,42,NeoRec_2018-07-05_15-33-44,3,1.086894,low
3759376.9,42,NeoRec_2018-07-05_15-33-44,3,3.612074,low
3759466.5,42,NeoRec_2018-07-05_15-33-44,3,4.672285,low
3759553.8,42,NeoRec_2018-07-05_15-33-44,3,3.83251,low
3769464.9,43,NeoRec_2018-07-05_15-33-44,1,-10.14122,high
3769563.8,43,NeoRec_2018-07-05_15-33-44,1,5.639491,high
3769656.8,43,NeoRec_2018-07-05_15-33-44,1,-11.62961,high
3769753.8,43,NeoRec_2018-07-05_15-33-44,1,-2.01787,high
3769835.2,43,NeoRec_2018-07-05_15-33-44,1,-5.018682,high
3769945.2,43,NeoRec_2018-07-05_15-33-44,1,-0.8974633,high
3770059.6,43,NeoRec_2018-07-05_15-33-44,1,-2.478768,high
3770151.7,43,NeoRec_2018-07-05_15-33-44,1,6.76922,high
3770240.5,43,NeoRec_2018-07-05_15-33-44,1,9.181028,high
3770355.1,43,NeoRec_2018-07-05_15-33-44,1,2.561291,high
3770462.3,43,NeoRec_2018-07-05_15-33-44,1,3.379569,high
3770581.5,43,NeoRec_2018-07-05_15-33-44,1,5.362769,high
3770675.9,43,NeoRec_2018-07-05_15-33-44,1,4.709699,high
3770756.4,43,NeoRec_2018-07-05_15-33-44,1,-3.071632,high
3770869.6,43,NeoRec_2018-07-05_15-33-44,2,0.02706093,high
3770983.4,43,NeoRec_2018-07-05_15-33-44,2,-10.09268,high
3771064,43,NeoRec_2018-07-05_15-33-44,2,-1.744742,high
3771155.2,43,NeoRec_2018-07-05_15-33-44,2,-4.545334,high
3771268.6,43,NeoRec_2018-07-05_15-33-44,2,0.009476026,high
3771360.5,43,NeoRec_2018-07-05_15-33-44,2,3.972616,high
3771470.1,43,NeoRec_2018-07-05_15-33-44,2,7.548664,high
3771577.7,43,NeoRec_2018-07-05_15-33-44,2,6.538741,high
3771682.7,43,NeoRec_2018-07-05_15-33-44,2,2.920842,high
3771784.5,43,NeoRec_2018-07-05_15-33-44,2,2.972974,high
3771876.1,43,NeoRec_2018-07-05_15-33-44,2,-2.939514,high
3771972.4,43,NeoRec_2018-07-05_15-33-44,2,2.952636,high
3772071.8,43,NeoRec_2018-07-05_15-33-44,2,-1.818277,high
3772153.6,43,NeoRec_2018-07-05_15-33-44,2,-4.14874,high
3772243,43,NeoRec_2018-07-05_15-33-44,2,3.897466,high
3772352.6,43,NeoRec_2018-07-05_15-33-44,2,-2.550618,high
3772471.4,43,NeoRec_2018-07-05_15-33-44,2,-0.4312934,high
3772569.1,43,NeoRec_2018-07-05_15-33-44,2,-2.722453,high
3772681.5,43,NeoRec_2018-07-05_15-33-44,2,2.211232,high
3772762.7,43,NeoRec_2018-07-05_15-33-44,2,6.728156,high
3772857.9,43,NeoRec_2018-07-05_15-33-44,2,-0.4537873,high
3772940.1,43,NeoRec_2018-07-05_15-33-44,2,5.148062,high
3773021.5,43,NeoRec_2018-07-05_15-33-44,2,5.089037,high
3773105.2,43,NeoRec_2018-07-05_15-33-44,2,-0.08385102,high
3773185.2,43,NeoRec_2018-07-05_15-33-44,2,0.7912477,high
3773292.8,43,NeoRec_2018-07-05_15-33-44,2,5.219094,high
3773412.2,43,NeoRec_2018-07-05_15-33-44,2,-1.331309,high
3773525.4,43,NeoRec_2018-07-05_15-33-44,2,1.195296,high
3773605.4,43,NeoRec_2018-07-05_15-33-44,3,10.61248,high
3773714.7,43,NeoRec_2018-07-05_15-33-44,3,1.061843,high
3773808.5,43,NeoRec_2018-07-05_15-33-44,3,-0.8262117,high
3773891.7,43,NeoRec_2018-07-05_15-33-44,3,0.1001498,high
3773992.3,43,NeoRec_2018-07-05_15-33-44,3,3.792772,high
3774110.1,43,NeoRec_2018-07-05_15-33-44,3,0.2499885,high
3774198.3,43,NeoRec_2018-07-05_15-33-44,3,-4.285495,high
3774299,43,NeoRec_2018-07-05_15-33-44,3,-3.14679,high
3774385.8,43,NeoRec_2018-07-05_15-33-44,3,3.074702,high
3774503,43,NeoRec_2018-07-05_15-33-44,3,0.1973915,high
3774620.8,43,NeoRec_2018-07-05_15-33-44,3,2.494837,high
3774708.2,43,NeoRec_2018-07-05_15-33-44,3,6.974139,high
3774803.4,43,NeoRec_2018-07-05_15-33-44,3,5.966976,high
3774897.3,43,NeoRec_2018-07-05_15-33-44,3,-6.577661,high
3784200.2,44,NeoRec_2018-07-05_15-33-44,1,-4.127585,low
3784293.8,44,NeoRec_2018-07-05_15-33-44,1,-0.9786757,low
3784376.2,44,NeoRec_2018-07-05_15-33-44,1,-0.5957666,low
3784488.4,44,NeoRec_2018-07-05_15-33-44,1,1.627711,low
3784603.4,44,NeoRec_2018-07-05_15-33-44,1,-8.243473,low
3784687.3,44,NeoRec_2018-07-05_15-33-44,1,6.073665,low
3784795.1,44,NeoRec_2018-07-05_15-33-44,1,2.914258,low
3784880.5,44,NeoRec_2018-07-05_15-33-44,1,3.42709,low
3784987.3,44,NeoRec_2018-07-05_15-33-44,1,-7.140237,low
3785106.5,44,NeoRec_2018-07-05_15-33-44,1,-5.316886,low
3785188.7,44,NeoRec_2018-07-05_15-33-44,1,5.387624,low
3785299.6,44,NeoRec_2018-07-05_15-33-44,1,-2.062374,low
3785397.4,44,NeoRec_2018-07-05_15-33-44,1,2.82828,low
3785505.2,44,NeoRec_2018-07-05_15-33-44,1,5.104451,low
3785597.4,44,NeoRec_2018-07-05_15-33-44,1,2.855459,low
3785702.4,44,NeoRec_2018-07-05_15-33-44,1,-12.66093,low
3785796.2,44,NeoRec_2018-07-05_15-33-44,1,-6.367092,low
3785903.3,44,NeoRec_2018-07-05_15-33-44,1,0.8002569,low
3785999.3,44,NeoRec_2018-07-05_15-33-44,1,-16.95968,low
3786087.1,44,NeoRec_2018-07-05_15-33-44,1,27.49347,low
3786192.9,44,NeoRec_2018-07-05_15-33-44,1,4.873249,low
3786276.7,44,NeoRec_2018-07-05_15-33-44,1,67.33184,low
3786372,44,NeoRec_2018-07-05_15-33-44,1,0.9680606,low
3786457.4,44,NeoRec_2018-07-05_15-33-44,1,5.441187,low
3786543.8,44,NeoRec_2018-07-05_15-33-44,1,3.229318,low
3786625.6,44,NeoRec_2018-07-05_15-33-44,1,-1.420639,low
3786717.2,44,NeoRec_2018-07-05_15-33-44,2,-7.139112,low
3786837.2,44,NeoRec_2018-07-05_15-33-44,2,-4.308672,low
3786950.2,44,NeoRec_2018-07-05_15-33-44,2,-1.684515,low
3787047.3,44,NeoRec_2018-07-05_15-33-44,2,2.885924,low
3787160.3,44,NeoRec_2018-07-05_15-33-44,2,-5.0592,low
3787255.1,44,NeoRec_2018-07-05_15-33-44,2,2.1134,low
3787349.7,44,NeoRec_2018-07-05_15-33-44,2,-8.261716,low
3787431.9,44,NeoRec_2018-07-05_15-33-44,2,3.438327,low
3787529.9,44,NeoRec_2018-07-05_15-33-44,2,-4.03926,low
3787612.4,44,NeoRec_2018-07-05_15-33-44,2,2.935613,low
3787697.2,44,NeoRec_2018-07-05_15-33-44,2,3.139693,low
3787793.4,44,NeoRec_2018-07-05_15-33-44,2,5.10941,low
3787909,44,NeoRec_2018-07-05_15-33-44,2,8.023544,low
3788020,44,NeoRec_2018-07-05_15-33-44,2,-1.008844,low
3788108.2,44,NeoRec_2018-07-05_15-33-44,2,0.8967252,low
3788196.4,44,NeoRec_2018-07-05_15-33-44,2,-1.63712,low
3788304.9,44,NeoRec_2018-07-05_15-33-44,2,6.238823,low
3788388.9,44,NeoRec_2018-07-05_15-33-44,2,1.696346,low
3788506.5,44,NeoRec_2018-07-05_15-33-44,2,5.162292,low
3788599.9,44,NeoRec_2018-07-05_15-33-44,2,-8.890453,low
3788685.5,44,NeoRec_2018-07-05_15-33-44,2,-3.216189,low
3788794.9,44,NeoRec_2018-07-05_15-33-44,2,-1.210581,low
3788913.6,44,NeoRec_2018-07-05_15-33-44,2,1.603323,low
3789021,44,NeoRec_2018-07-05_15-33-44,2,1.884137,low
3789138,44,NeoRec_2018-07-05_15-33-44,2,3.238965,low
3789230.2,44,NeoRec_2018-07-05_15-33-44,2,2.697455,low
3789335.8,44,NeoRec_2018-07-05_15-33-44,2,1.65207,low
3789420.3,44,NeoRec_2018-07-05_15-33-44,2,1.017379,low
3789526.1,44,NeoRec_2018-07-05_15-33-44,2,1.321684,low
3789641.7,44,NeoRec_2018-07-05_15-33-44,2,5.032542,low
3789754.3,44,NeoRec_2018-07-05_15-33-44,2,8.336784,low
3789868.7,44,NeoRec_2018-07-05_15-33-44,2,3.089511,low
3789954.5,44,NeoRec_2018-07-05_15-33-44,2,3.373577,low
3790035,44,NeoRec_2018-07-05_15-33-44,2,-1.172379,low
3790123.6,44,NeoRec_2018-07-05_15-33-44,2,3.405294,low
3790206.2,44,NeoRec_2018-07-05_15-33-44,2,10.42815,low
3790306.4,44,NeoRec_2018-07-05_15-33-44,2,0.2599804,low
3790423.6,44,NeoRec_2018-07-05_15-33-44,2,-3.665426,low
3790530.2,44,NeoRec_2018-07-05_15-33-44,2,-0.6237516,low
3790647.1,44,NeoRec_2018-07-05_15-33-44,2,-1.816813,low
3790760.7,44,NeoRec_2018-07-05_15-33-44,2,2.535607,low
3790867.7,44,NeoRec_2018-07-05_15-33-44,2,9.077806,low
3790979.3,44,NeoRec_2018-07-05_15-33-44,2,-4.340722,low
3791074.1,44,NeoRec_2018-07-05_15-33-44,2,0.5413476,low
3791191.6,44,NeoRec_2018-07-05_15-33-44,2,1.067514,low
3791297.6,44,NeoRec_2018-07-05_15-33-44,2,-4.891822,low
3791400.6,44,NeoRec_2018-07-05_15-33-44,2,-0.8873137,low
3791480.6,44,NeoRec_2018-07-05_15-33-44,2,-5.500614,low
3791563.4,44,NeoRec_2018-07-05_15-33-44,2,-1.063407,low
3791680.6,44,NeoRec_2018-07-05_15-33-44,2,-0.9083279,low
3791799.9,44,NeoRec_2018-07-05_15-33-44,2,10.87749,low
3791895.3,44,NeoRec_2018-07-05_15-33-44,2,6.457246,low
3791997.7,44,NeoRec_2018-07-05_15-33-44,2,3.8183,low
3792101.1,44,NeoRec_2018-07-05_15-33-44,2,2.34319,low
3792188.5,44,NeoRec_2018-07-05_15-33-44,3,4.015018,low
3792294.5,44,NeoRec_2018-07-05_15-33-44,3,3.588145,low
3792378.7,44,NeoRec_2018-07-05_15-33-44,3,-3.809646,low
3792495.8,44,NeoRec_2018-07-05_15-33-44,3,-3.054394,low
3792587.4,44,NeoRec_2018-07-05_15-33-44,3,4.257542,low
3792674.4,44,NeoRec_2018-07-05_15-33-44,3,-1.420702,low
3792764,44,NeoRec_2018-07-05_15-33-44,3,-1.471063,low
3792872.2,44,NeoRec_2018-07-05_15-33-44,3,1.518743,low
3792973.2,44,NeoRec_2018-07-05_15-33-44,3,-2.035948,low
3793060.1,44,NeoRec_2018-07-05_15-33-44,3,3.695268,low
3793150.3,44,NeoRec_2018-07-05_15-33-44,3,-1.975319,low
3793256.3,44,NeoRec_2018-07-05_15-33-44,3,4.135912,low
3793365.3,44,NeoRec_2018-07-05_15-33-44,3,4.105657,low
3793457.3,44,NeoRec_2018-07-05_15-33-44,3,6.442686,low
3793546.1,44,NeoRec_2018-07-05_15-33-44,3,-1.335968,low
3793627.4,44,NeoRec_2018-07-05_15-33-44,3,-2.114722,low
3793735.8,44,NeoRec_2018-07-05_15-33-44,3,7.28425,low
3793846.6,44,NeoRec_2018-07-05_15-33-44,3,-3.494973,low
3793948.4,44,NeoRec_2018-07-05_15-33-44,3,1.510144,low
3794042.2,44,NeoRec_2018-07-05_15-33-44,3,-1.489442,low
3794132.8,44,NeoRec_2018-07-05_15-33-44,3,1.636951,low
3794251.7,44,NeoRec_2018-07-05_15-33-44,3,-0.6622908,low
3794348.9,44,NeoRec_2018-07-05_15-33-44,3,-6.387632,low
3794432.5,44,NeoRec_2018-07-05_15-33-44,3,-18.55505,low
3794529.7,44,NeoRec_2018-07-05_15-33-44,3,3.685829,low
3794620.9,44,NeoRec_2018-07-05_15-33-44,3,4.482748,low
3804391.8,45,NeoRec_2018-07-05_15-33-44,1,-362.9595,low
3804485.8,45,NeoRec_2018-07-05_15-33-44,1,189.7754,low
3804580.8,45,NeoRec_2018-07-05_15-33-44,1,117.2062,low
3804684.7,45,NeoRec_2018-07-05_15-33-44,1,-21.54263,low
3804788.7,45,NeoRec_2018-07-05_15-33-44,1,-14.42839,low
3804881.7,45,NeoRec_2018-07-05_15-33-44,1,-4.908121,low
3804997.3,45,NeoRec_2018-07-05_15-33-44,1,1.970006,low
3805115.5,45,NeoRec_2018-07-05_15-33-44,1,1.001485,low
3805229.8,45,NeoRec_2018-07-05_15-33-44,2,2.064185,low
3805321.4,45,NeoRec_2018-07-05_15-33-44,2,8.658489,low
3805404,45,NeoRec_2018-07-05_15-33-44,2,1.393733,low
3805506.6,45,NeoRec_2018-07-05_15-33-44,2,-3.440909,low
3805615,45,NeoRec_2018-07-05_15-33-44,2,7.446598,low
3805725,45,NeoRec_2018-07-05_15-33-44,2,1.071676,low
3805823.7,45,NeoRec_2018-07-05_15-33-44,2,-3.153669,low
3805905.5,45,NeoRec_2018-07-05_15-33-44,2,9.805696,low
3805986.7,45,NeoRec_2018-07-05_15-33-44,2,6.043355,low
3806105.5,45,NeoRec_2018-07-05_15-33-44,2,3.547299,low
3806198.5,45,NeoRec_2018-07-05_15-33-44,2,7.092721,low
3806311.7,45,NeoRec_2018-07-05_15-33-44,2,2.910341,low
3806416.4,45,NeoRec_2018-07-05_15-33-44,2,3.185159,low
3806508.6,45,NeoRec_2018-07-05_15-33-44,2,15.21573,low
3806593,45,NeoRec_2018-07-05_15-33-44,2,6.573411,low
3806704.6,45,NeoRec_2018-07-05_15-33-44,2,5.945301,low
3806809.2,45,NeoRec_2018-07-05_15-33-44,2,14.49078,low
3806912,45,NeoRec_2018-07-05_15-33-44,3,-5.313869,low
3807029.7,45,NeoRec_2018-07-05_15-33-44,3,-5.056758,low
3807146.9,45,NeoRec_2018-07-05_15-33-44,3,5.080347,low
3807265.3,45,NeoRec_2018-07-05_15-33-44,3,9.625207,low
3807364.7,45,NeoRec_2018-07-05_15-33-44,3,-2.982301,low
3807462.9,45,NeoRec_2018-07-05_15-33-44,3,-3.072778,low
3807555.7,45,NeoRec_2018-07-05_15-33-44,3,2.302137,low
3807641.2,45,NeoRec_2018-07-05_15-33-44,3,2.333339,low
3815359.7,46,NeoRec_2018-07-05_15-33-44,1,8.83792,high
3815454.3,46,NeoRec_2018-07-05_15-33-44,1,5.392776,high
3815536.9,46,NeoRec_2018-07-05_15-33-44,1,-9.941549,high
3815635.1,46,NeoRec_2018-07-05_15-33-44,1,-0.4784425,high
3815750.7,46,NeoRec_2018-07-05_15-33-44,1,-4.989234,high
3815849.2,46,NeoRec_2018-07-05_15-33-44,1,3.309292,high
3815950.8,46,NeoRec_2018-07-05_15-33-44,1,6.106523,high
3816037,46,NeoRec_2018-07-05_15-33-44,1,13.13879,high
3816142.8,46,NeoRec_2018-07-05_15-33-44,1,-4.091179,high
3816231.2,46,NeoRec_2018-07-05_15-33-44,1,2.111151,high
3816328.2,46,NeoRec_2018-07-05_15-33-44,1,-1.043205,high
3816442.3,46,NeoRec_2018-07-05_15-33-44,1,2.482703,high
3816552.3,46,NeoRec_2018-07-05_15-33-44,1,2.405019,high
3816643.5,46,NeoRec_2018-07-05_15-33-44,1,-0.08341673,high
3816732.3,46,NeoRec_2018-07-05_15-33-44,1,0.3298405,high
3816852.3,46,NeoRec_2018-07-05_15-33-44,1,6.33552,high
3816941.9,46,NeoRec_2018-07-05_15-33-44,1,-4.88644,high
3817024.2,46,NeoRec_2018-07-05_15-33-44,1,-4.585129,high
3817109.8,46,NeoRec_2018-07-05_15-33-44,1,-2.101702,high
3817218.8,46,NeoRec_2018-07-05_15-33-44,1,-0.1074275,high
3817323.6,46,NeoRec_2018-07-05_15-33-44,2,-1.633059,high
3817432.2,46,NeoRec_2018-07-05_15-33-44,2,1.399534,high
3817546.6,46,NeoRec_2018-07-05_15-33-44,2,3.135865,high
3817628.5,46,NeoRec_2018-07-05_15-33-44,2,1.939804,high
3817720.3,46,NeoRec_2018-07-05_15-33-44,2,5.719254,high
3817802.5,46,NeoRec_2018-07-05_15-33-44,2,-5.61666,high
3817903.3,46,NeoRec_2018-07-05_15-33-44,2,2.249364,high
3817996.1,46,NeoRec_2018-07-05_15-33-44,2,-0.4247014,high
3818108.7,46,NeoRec_2018-07-05_15-33-44,2,-1.692237,high
3818228,46,NeoRec_2018-07-05_15-33-44,2,-5.271013,high
3818328.8,46,NeoRec_2018-07-05_15-33-44,2,1.014094,high
3818411,46,NeoRec_2018-07-05_15-33-44,2,1.459985,high
3818525,46,NeoRec_2018-07-05_15-33-44,2,1.177443,high
3818626,46,NeoRec_2018-07-05_15-33-44,2,-4.287123,high
3818735.2,46,NeoRec_2018-07-05_15-33-44,2,-1.998092,high
3818830.3,46,NeoRec_2018-07-05_15-33-44,2,0.9406106,high
3818945.3,46,NeoRec_2018-07-05_15-33-44,2,-2.1869,high
3819025.5,46,NeoRec_2018-07-05_15-33-44,2,-0.4448879,high
3819131.3,46,NeoRec_2018-07-05_15-33-44,2,0.7249844,high
3819239.3,46,NeoRec_2018-07-05_15-33-44,2,4.756672,high
3819348.5,46,NeoRec_2018-07-05_15-33-44,2,-1.536701,high
3819450.2,46,NeoRec_2018-07-05_15-33-44,2,8.985806,high
3819560.6,46,NeoRec_2018-07-05_15-33-44,2,-2.662835,high
3819659,46,NeoRec_2018-07-05_15-33-44,2,-3.456644,high
3819761.4,46,NeoRec_2018-07-05_15-33-44,2,-3.485925,high
3819879.6,46,NeoRec_2018-07-05_15-33-44,2,-7.317518,high
3819979.7,46,NeoRec_2018-07-05_15-33-44,2,2.657826,high
3820080.9,46,NeoRec_2018-07-05_15-33-44,2,-3.593232,high
3820171.5,46,NeoRec_2018-07-05_15-33-44,2,4.271765,high
3820258.5,46,NeoRec_2018-07-05_15-33-44,2,1.011525,high
3820358.5,46,NeoRec_2018-07-05_15-33-44,2,-3.707176,high
3820453.3,46,NeoRec_2018-07-05_15-33-44,2,-6.481835,high
3820566.4,46,NeoRec_2018-07-05_15-33-44,2,0.5477117,high
3820667.4,46,NeoRec_2018-07-05_15-33-44,2,-0.5885937,high
3820766,46,NeoRec_2018-07-05_15-33-44,2,3.220291,high
3820846.8,46,NeoRec_2018-07-05_15-33-44,2,3.662407,high
3820938.4,46,NeoRec_2018-07-05_15-33-44,2,-0.2032376,high
3821022.4,46,NeoRec_2018-07-05_15-33-44,2,-9.214087,high
3821140.7,46,NeoRec_2018-07-05_15-33-44,2,-8.447543,high
3821245.9,46,NeoRec_2018-07-05_15-33-44,2,2.50712,high
3821342.7,46,NeoRec_2018-07-05_15-33-44,2,-8.35944,high
3821441.7,46,NeoRec_2018-07-05_15-33-44,2,-0.833419,high
3821544.5,46,NeoRec_2018-07-05_15-33-44,3,-13.18651,high
3821649.5,46,NeoRec_2018-07-05_15-33-44,3,5.205191,high
3821732.7,46,NeoRec_2018-07-05_15-33-44,3,-2.178983,high
3821851.2,46,NeoRec_2018-07-05_15-33-44,3,4.07241,high
3821959,46,NeoRec_2018-07-05_15-33-44,3,-0.7511641,high
3822059.8,46,NeoRec_2018-07-05_15-33-44,3,1.121401,high
3822171.2,46,NeoRec_2018-07-05_15-33-44,3,1.175492,high
3822281,46,NeoRec_2018-07-05_15-33-44,3,2.024562,high
3822367.1,46,NeoRec_2018-07-05_15-33-44,3,7.349559,high
3822459.7,46,NeoRec_2018-07-05_15-33-44,3,0.6751674,high
3822574.9,46,NeoRec_2018-07-05_15-33-44,3,-5.476576,high
3822672.1,46,NeoRec_2018-07-05_15-33-44,3,3.567121,high
3822776.5,46,NeoRec_2018-07-05_15-33-44,3,-7.043392,high
3822860.1,46,NeoRec_2018-07-05_15-33-44,3,-0.9311247,high
3822974.8,46,NeoRec_2018-07-05_15-33-44,3,1.713237,high
3823088.2,46,NeoRec_2018-07-05_15-33-44,3,-4.045563,high
3823195.6,46,NeoRec_2018-07-05_15-33-44,3,-1.755611,high
3823281,46,NeoRec_2018-07-05_15-33-44,3,2.171216,high
3823383.2,46,NeoRec_2018-07-05_15-33-44,3,-6.657808,high
3823480,46,NeoRec_2018-07-05_15-33-44,3,6.463006,high
3832582.3,47,NeoRec_2018-07-05_15-33-44,1,7.328607,low
3832671.3,47,NeoRec_2018-07-05_15-33-44,1,-2.436888,low
3832779.1,47,NeoRec_2018-07-05_15-33-44,1,2.020108,low
3832864.3,47,NeoRec_2018-07-05_15-33-44,1,3.445831,low
3832973.1,47,NeoRec_2018-07-05_15-33-44,1,-3.036193,low
3833062.4,47,NeoRec_2018-07-05_15-33-44,1,7.440033,low
3833154.6,47,NeoRec_2018-07-05_15-33-44,1,-1.316433,low
3833245.4,47,NeoRec_2018-07-05_15-33-44,1,-0.6607169,low
3833325.8,47,NeoRec_2018-07-05_15-33-44,1,-5.79299,low
3833418,47,NeoRec_2018-07-05_15-33-44,1,2.53991,low
3833501.2,47,NeoRec_2018-07-05_15-33-44,1,-0.4736795,low
3833621.3,47,NeoRec_2018-07-05_15-33-44,1,0.7385186,low
3833722.7,47,NeoRec_2018-07-05_15-33-44,2,8.343996,low
3833816.7,47,NeoRec_2018-07-05_15-33-44,2,1.127463,low
3833907.3,47,NeoRec_2018-07-05_15-33-44,2,-0.1929975,low
3833999.3,47,NeoRec_2018-07-05_15-33-44,2,-2.5793,low
3834099.1,47,NeoRec_2018-07-05_15-33-44,2,-0.5597234,low
3834199.7,47,NeoRec_2018-07-05_15-33-44,2,-4.598373,low
3834295.4,47,NeoRec_2018-07-05_15-33-44,2,4.046721,low
3834396.2,47,NeoRec_2018-07-05_15-33-44,2,0.242601,low
3834480.6,47,NeoRec_2018-07-05_15-33-44,2,5.246904,low
3834565.2,47,NeoRec_2018-07-05_15-33-44,2,9.531089,low
3834663.6,47,NeoRec_2018-07-05_15-33-44,2,9.909968,low
3834755.4,47,NeoRec_2018-07-05_15-33-44,2,-6.342662,low
3834837.1,47,NeoRec_2018-07-05_15-33-44,2,1.70521,low
3834932.7,47,NeoRec_2018-07-05_15-33-44,2,5.844584,low
3835022.9,47,NeoRec_2018-07-05_15-33-44,2,10.88814,low
3835137.3,47,NeoRec_2018-07-05_15-33-44,2,15.96096,low
3835242.5,47,NeoRec_2018-07-05_15-33-44,2,-2.475818,low
3835336.3,47,NeoRec_2018-07-05_15-33-44,2,-3.130328,low
3835417.1,47,NeoRec_2018-07-05_15-33-44,2,8.058921,low
3835516.6,47,NeoRec_2018-07-05_15-33-44,2,8.794403,low
3835628.2,47,NeoRec_2018-07-05_15-33-44,2,-4.854399,low
3835736.2,47,NeoRec_2018-07-05_15-33-44,2,0.6183589,low
3835846.2,47,NeoRec_2018-07-05_15-33-44,2,4.682879,low
3835963.2,47,NeoRec_2018-07-05_15-33-44,3,2.766074,low
3836052.1,47,NeoRec_2018-07-05_15-33-44,3,-3.667753,low
3836149.9,47,NeoRec_2018-07-05_15-33-44,3,8.936153,low
3836236.3,47,NeoRec_2018-07-05_15-33-44,3,8.022713,low
3836317.1,47,NeoRec_2018-07-05_15-33-44,3,-2.370593,low
3836401.5,47,NeoRec_2018-07-05_15-33-44,3,3.897633,low
3836508.3,47,NeoRec_2018-07-05_15-33-44,3,-0.5706686,low
3836617.9,47,NeoRec_2018-07-05_15-33-44,3,3.555475,low
3836726.2,47,NeoRec_2018-07-05_15-33-44,3,-2.06609,low
3836819,47,NeoRec_2018-07-05_15-33-44,3,9.41177,low
3836928,47,NeoRec_2018-07-05_15-33-44,3,7.940207,low
3837017,47,NeoRec_2018-07-05_15-33-44,3,0.259471,low
3846564,48,NeoRec_2018-07-05_15-33-44,1,0.8289006,low
3846659.4,48,NeoRec_2018-07-05_15-33-44,1,0.3813444,low
3846769.6,48,NeoRec_2018-07-05_15-33-44,1,0.5004597,low
3846871.8,48,NeoRec_2018-07-05_15-33-44,1,-6.828011,low
3846985.4,48,NeoRec_2018-07-05_15-33-44,1,6.204498,low
3847095,48,NeoRec_2018-07-05_15-33-44,1,0.05429816,low
3847210.1,48,NeoRec_2018-07-05_15-33-44,1,-4.533229,low
3847303.1,48,NeoRec_2018-07-05_15-33-44,1,-0.7790304,low
3847402.9,48,NeoRec_2018-07-05_15-33-44,1,2.294351,low
3847500.7,48,NeoRec_2018-07-05_15-33-44,1,-5.384135,low
3847591.9,48,NeoRec_2018-07-05_15-33-44,1,4.271617,low
3847701.7,48,NeoRec_2018-07-05_15-33-44,2,-1.549849,low
3847792.8,48,NeoRec_2018-07-05_15-33-44,2,5.619132,low
3847898.2,48,NeoRec_2018-07-05_15-33-44,2,-0.4453919,low
3848000,48,NeoRec_2018-07-05_15-33-44,2,-1.461857,low
3848118.2,48,NeoRec_2018-07-05_15-33-44,2,-8.653046,low
3848230.8,48,NeoRec_2018-07-05_15-33-44,2,0.7293813,low
3848332.4,48,NeoRec_2018-07-05_15-33-44,2,3.011886,low
3848452.3,48,NeoRec_2018-07-05_15-33-44,2,6.037064,low
3848545.5,48,NeoRec_2018-07-05_15-33-44,2,-3.253318,low
3848645.7,48,NeoRec_2018-07-05_15-33-44,2,-0.7792008,low
3848727.9,48,NeoRec_2018-07-05_15-33-44,2,-1.940781,low
3848822.5,48,NeoRec_2018-07-05_15-33-44,2,-1.555408,low
3848909.9,48,NeoRec_2018-07-05_15-33-44,2,-3.068901,low
3849003.4,48,NeoRec_2018-07-05_15-33-44,2,7.366484,low
3849101.4,48,NeoRec_2018-07-05_15-33-44,2,-4.901957,low
3849218.6,48,NeoRec_2018-07-05_15-33-44,2,1.237249,low
3849320.2,48,NeoRec_2018-07-05_15-33-44,2,-1.487035,low
3849429,48,NeoRec_2018-07-05_15-33-44,2,-4.183387,low
3849515.6,48,NeoRec_2018-07-05_15-33-44,2,12.77473,low
3849631.3,48,NeoRec_2018-07-05_15-33-44,2,3.030316,low
3849738.7,48,NeoRec_2018-07-05_15-33-44,2,-4.754909,low
3849843.1,48,NeoRec_2018-07-05_15-33-44,3,5.299947,low
3849952.3,48,NeoRec_2018-07-05_15-33-44,3,5.575508,low
3850043.7,48,NeoRec_2018-07-05_15-33-44,3,1.894736,low
3850160.6,48,NeoRec_2018-07-05_15-33-44,3,5.126106,low
3850244.8,48,NeoRec_2018-07-05_15-33-44,3,3.341152,low
3850325.8,48,NeoRec_2018-07-05_15-33-44,3,5.710368,low
3850416.8,48,NeoRec_2018-07-05_15-33-44,3,1.278096,low
3850529.6,48,NeoRec_2018-07-05_15-33-44,3,-2.168643,low
3850622.4,48,NeoRec_2018-07-05_15-33-44,3,4.807168,low
3850730.6,48,NeoRec_2018-07-05_15-33-44,3,-0.7396016,low
3850816.3,48,NeoRec_2018-07-05_15-33-44,3,2.078711,low
3857647.5,49,NeoRec_2018-07-05_15-33-44,1,-25.95437,low
3857734.5,49,NeoRec_2018-07-05_15-33-44,1,-6.10994,low
3857818.3,49,NeoRec_2018-07-05_15-33-44,1,4.749564,low
3857908.3,49,NeoRec_2018-07-05_15-33-44,1,9.977213,low
